Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
946432,Nicholas,Long,M,2002-10-20,182.76,2023-01-24,Johnson-Armstrong,Cosmetic
544203,Kelsey,Jefferson,F,1965-10-29,62.76,2023-10-13,Garcia-Rodriguez,Restaurant
538107,Derek,Kerr,M,1961-10-30,48.69,2023-06-23,Butler-Austin,Restaurant
426274,George,Hardy,M,1976-10-26,42.76,2023-07-12,Nguyen-Reeves,Restaurant
405110,Matthew,Ellison,M,1959-10-31,90.54,2023-04-02,Rasmussen-Warren,Market
840995,Todd,Yates,M,2004-10-19,277.9,2023-07-10,Reynolds PLC,Market
673391,Matthew,Owens,M,1980-10-25,185.48,2023-09-01,Delgado Ltd,Cosmetic
334618,Jacob,Orozco,M,2002-10-20,70.23,2023-02-10,"Warren, Garcia and Price",Cosmetic
350623,Brian,Hall,M,1953-11-01,251.4,2023-02-22,Ward-Hurst,Market
296183,Ryan,Scott,M,1953-11-01,60.58,2023-06-25,"Hobbs, Simpson and Ross",Restaurant
435089,Kelly,Andrews,,1965-10-29,177.21,2023-06-18,"Wright, Strong and Smith",Market
701407,Brandi,Smith,M,2003-10-20,10.35,2023-03-18,Stephenson and Sons,Cosmetic
899713,Martha,Adams,F,1999-10-21,189.76,2023-08-11,"Thomas, Chen and Mcmillan",Cosmetic
129966,John,Austin,M,1984-10-24,1047.31,2023-03-04,Pierce Group,Travel
421239,Tiffany,Guzman,F,1983-10-25,86.46,2023-04-02,Anderson Ltd,Restaurant
528187,Stephen,Meyers,F,1967-10-29,146.64,2023-04-06,Reilly-Villa,Clothing
500957,Dylan,Parks,M,2004-10-19,95.55,2023-10-01,Miller-Bush,Market
407039,Scott,Smith,F,1957-10-31,705.33,2023-05-21,Kramer-Galloway,Electronics
611742,Frederick,Reilly,F,2002-10-20,225.53,2023-03-14,Young Ltd,Clothing
550075,Jesus,Cohen,M,1993-10-22,141.07,2023-09-18,Smith PLC,Clothing
235399,Joseph,Atkinson,F,1958-10-31,27.75,2023-01-27,Valenzuela and Sons,Restaurant
639063,Derek,Thompson,M,1954-11-01,667.81,2023-01-12,Hale PLC,Electronics
354292,Emily,Franklin,M,1987-10-24,2372.35,2023-03-16,Cameron Inc,Travel
321320,Jennifer,Merritt,F,1971-10-28,37.36,2023-02-16,Anderson-Martin,Cosmetic
399736,Brian,Johnson,M,1961-10-30,50.34,2023-02-19,Jackson PLC,Cosmetic
811448,Kim,Armstrong,M,1986-10-24,176.11,2023-08-22,Powers-Banks,Clothing
175006,Jose,Price,F,1975-10-27,179.36,2023-04-09,Conley PLC,Cosmetic
157309,Alexandria,Rivas,M,1976-10-26,457.39,2023-09-12,"Smith, Turner and Clark",Travel
838332,Jerome,Taylor,F,1986-10-24,68.5,2023-04-01,Mason Ltd,Restaurant
286847,Kenneth,Miller,F,1983-10-25,665.4,2023-01-26,"Crane, Olson and Mccarthy",Travel
889967,Joanne,Shannon,F,1972-10-27,1452.8,2023-02-11,"Conley, Brown and Monroe",Travel
359639,Michael,Meyer,F,1963-10-30,384.62,2023-09-07,Welch-Rush,Market
321300,Robert,Moore,M,1968-10-28,192.11,2023-08-30,"Green, Rios and Miller",Clothing
222204,Mary,Burnett,,2004-10-19,50.65,2023-01-15,"Martin, York and Allen",Restaurant
486358,Rebecca,Moore,F,2000-10-20,274.85,2023-02-01,Townsend-Stevens,Clothing
94184,April,Baker,F,1963-10-30,297.39,2023-06-11,Gregory-Medina,Clothing
881396,Cheryl,Acosta,M,1960-10-30,19.15,2023-03-16,"Tran, Braun and Walker",Cosmetic
7997,Christina,Cannon,M,1959-10-31,2034.71,2023-01-10,"Roberts, Wise and Mills",Travel
748468,Michael,Jones,F,1950-11-02,37.65,2023-04-19,Schmidt Ltd,Cosmetic
842262,Benjamin,Fleming,F,1993-10-22,1966.83,2023-09-02,Vargas-Colon,Travel
494159,Kevin,Chapman,,1953-11-01,109.98,2023-04-14,Griffin PLC,Cosmetic
68744,Christopher,Michael,F,1966-10-29,624.0,2023-03-03,"Perry, Wood and Murphy",Electronics
739071,Matthew,Molina,F,1978-10-26,103.67,2023-06-10,Mcguire-Myers,Market
733749,Rachel,Patel,M,1999-10-21,21.28,2023-10-01,Turner Ltd,Clothing
420596,Scott,Harmon,F,2005-10-19,432.36,2023-09-28,"Davis, Roman and Garcia",Market
916717,Jenny,Crawford,F,2001-10-20,27.21,2023-03-06,Downs-Walker,Restaurant
28530,Tyler,Campbell,F,1954-11-01,77.82,2023-06-05,Alexander-Waters,Restaurant
947010,John,Nguyen,M,1964-10-29,508.54,2023-05-01,"Garcia, Mcbride and Atkinson",Travel
982736,Lance,Howell,M,1999-10-21,427.41,2023-01-27,"King, Garcia and Bartlett",Electronics
721220,Tina,Byrd,M,1993-10-22,967.31,2023-05-15,Adams Group,Electronics
856923,Manuel,Bender,F,1982-10-25,101.17,2023-01-26,Jones-Adams,Cosmetic
753131,Kenneth,Thompson,F,1977-10-26,401.54,2023-05-28,Griffin-Dean,Electronics
924160,Tiffany,Herrera,F,1972-10-27,360.67,2023-01-10,"Dunn, Brooks and Knapp",Electronics
48816,Abigail,Carroll,F,1976-10-26,33.6,2023-09-20,Farrell Ltd,Restaurant
570652,Karen,Green,M,1966-10-29,90.26,2023-03-15,Gregory-Gonzales,Restaurant
440320,Brittney,Alvarado,M,1953-11-01,236.83,2023-09-25,Park-King,Market
464575,Elizabeth,Jackson,M,1961-10-30,1379.54,2023-08-05,"Kelly, Gibson and Hayes",Travel
350874,Linda,Mendoza,M,1972-10-27,86.16,2023-09-30,"Barry, Dawson and Watkins",Restaurant
370652,Michael,West,F,1989-10-23,628.88,2023-04-30,Robinson PLC,Electronics
572123,James,Berry,M,1983-10-25,603.1,2023-04-09,Sanders Ltd,Electronics
28944,Curtis,Williams,F,1987-10-24,76.11,2023-09-28,Hubbard and Sons,Restaurant
749855,Cynthia,Adams,,1972-10-27,574.17,2023-03-10,"Thomas, Harvey and Richards",Electronics
205838,Christine,Cooper,F,1968-10-28,55.97,2023-04-12,Chapman-Clark,Restaurant
251117,Sherry,Mcintyre,,1972-10-27,15.73,2023-01-31,Sutton Group,Restaurant
464912,Brittany,Barr,F,1967-10-29,71.95,2023-01-28,Hicks PLC,Clothing
834883,Jerry,Ramirez,F,1979-10-26,663.13,2023-05-03,Webster-Vazquez,Electronics
299017,Kristopher,Mahoney,M,1986-10-24,80.84,2023-01-20,Barrett-Black,Clothing
580529,Patricia,Haas,M,1981-10-25,51.18,2023-01-23,Castillo-Winters,Cosmetic
32904,Noah,Wilkerson,F,2005-10-19,14.98,2023-02-12,"Robinson, Robles and Rodriguez",Restaurant
380579,Beth,Edwards,,1974-10-27,262.02,2023-07-26,"Munoz, Valentine and Martinez",Clothing
195173,Justin,Myers,F,1987-10-24,83.95,2023-04-22,"Wiley, Smith and Smith",Clothing
410898,Diana,Porter,F,1970-10-28,161.78,2023-05-15,"Neal, Peterson and Schneider",Electronics
407314,Jeffrey,Esparza,F,1997-10-21,39.12,2023-09-05,"Bell, Wilson and Wong",Restaurant
557522,James,Nunez,,1993-10-22,257.29,2023-04-28,"Williams, Miller and Solomon",Electronics
607574,Krystal,Johnson,F,1973-10-27,78.6,2023-07-06,"Snyder, Hernandez and Crosby",Cosmetic
87169,Misty,Harrington,F,1966-10-29,317.43,2023-02-12,Foster PLC,Market
654100,Aaron,Mccann,F,1985-10-24,2293.46,2023-07-21,Kelly-Clark,Travel
884600,Edward,Sandoval,M,1967-10-29,111.52,2023-05-03,Leon Inc,Cosmetic
324081,Olivia,Nelson,F,1950-11-02,425.85,2023-03-16,"Villa, Lopez and Montoya",Market
761987,Jasmine,White,F,2002-10-20,314.05,2023-04-01,Carter-Hampton,Market
543424,John,Johnson,M,1957-10-31,269.3,2023-03-16,"Scott, Green and Conley",Travel
987653,Lorraine,Ware,M,1995-10-22,57.72,2023-09-13,Wagner PLC,Clothing
764379,Angel,Fields,M,1965-10-29,2607.64,2023-07-25,Sanchez Group,Travel
373277,Michelle,Woodard,F,1990-10-23,63.54,2023-01-04,"White, Santiago and Green",Cosmetic
248624,Justin,Carr,M,1972-10-27,222.26,2023-07-13,Schwartz-Mason,Clothing
335782,Manuel,Schneider,F,1976-10-26,1283.12,2023-04-20,"Bates, Richard and Rodriguez",Travel
164404,Eric,Lucas,M,1998-10-21,164.56,2023-06-24,"Allen, Lewis and Brown",Electronics
214250,Kimberly,Anderson,F,1959-10-31,141.14,2023-09-02,"Cooper, Young and Esparza",Cosmetic
303356,Hannah,Russell,M,1964-10-29,83.9,2023-03-05,"Dyer, Rogers and Carey",Clothing
559366,Catherine,Gross,F,1949-11-02,78.17,2023-02-06,Willis LLC,Restaurant
968839,Jacqueline,Cortez,M,1963-10-30,71.15,2023-09-23,Mcintosh-Johnson,Restaurant
150193,Nancy,Wiggins,F,1982-10-25,208.79,2023-06-15,Kramer-Rodriguez,Clothing
387143,Douglas,Brown,M,1949-11-02,70.95,2023-06-11,Wheeler Group,Restaurant
856576,Robert,Martinez,M,1969-10-28,312.83,2023-09-10,"Hopkins, Lucas and Wilson",Electronics
524887,Kimberly,Thomas,M,1958-10-31,222.73,2023-02-01,"Soto, Evans and Murray",Clothing
996040,Kathryn,Cherry,F,1980-10-25,108.11,2023-06-18,Cummings-King,Market
116538,William,Wade,F,1975-10-27,184.48,2023-02-24,"Dominguez, Mason and White",Clothing
361699,Chelsea,Williams,F,2004-10-19,81.83,2023-07-29,Smith PLC,Market
974936,Terri,Sanchez,F,1976-10-26,70.15,2023-02-09,Davis-Watson,Cosmetic
619379,Kayla,Ellis,,1970-10-28,21.01,2023-02-02,Osborne Ltd,Restaurant
684729,Lynn,Cochran,F,1959-10-31,175.13,2023-04-10,Vasquez-Francis,Clothing
821418,John,Miller,F,1992-10-22,160.68,2023-08-29,Dean-Young,Clothing
302945,Javier,Leblanc,M,1995-10-22,103.22,2023-02-11,"Johnson, Pugh and Mendez",Cosmetic
175995,Heidi,Escobar,,1999-10-21,260.97,2023-03-29,Stanley and Sons,Clothing
320343,Rhonda,Hall,M,1999-10-21,187.45,2023-09-22,"Mcdonald, Newman and Johnston",Cosmetic
875367,Julie,Dyer,M,1972-10-27,2190.09,2023-08-05,"Smith, Walters and Bryan",Travel
458480,Kevin,Young,M,1991-10-23,26.13,2023-07-21,Romero Inc,Restaurant
708447,Rebecca,Mack,F,1978-10-26,395.58,2023-02-14,"Clarke, Larson and Gomez",Travel
44194,Johnathan,Walker,F,1997-10-21,49.65,2023-03-01,"Boyd, Foster and Vincent",Restaurant
947942,James,Perry,M,1970-10-28,35.77,2023-03-29,Brady-Ponce,Clothing
673349,Caleb,Shaw,,1980-10-25,206.5,2023-03-02,Saunders Inc,Clothing
571932,Anna,Atkinson,F,1967-10-29,258.7,2023-05-13,"Williams, Ross and Wood",Clothing
734518,William,Mathews,M,1992-10-22,410.18,2023-09-22,Shaffer PLC,Travel
306339,Terrence,Green,F,1950-11-02,185.09,2023-08-21,Miller Group,Clothing
270119,Kimberly,Torres,,1958-10-31,463.13,2023-06-12,Cruz and Sons,Electronics
475404,Nathan,Lee,M,1987-10-24,27.33,2023-02-17,Smith-Daniel,Restaurant
675393,Ashley,Dyer,F,1960-10-30,117.95,2023-07-13,Brown-Gray,Cosmetic
244847,Mary,Mendez,M,1986-10-24,2551.21,2023-04-13,Obrien and Sons,Travel
834406,Troy,Powell,F,1960-10-30,72.63,2023-01-01,Gutierrez Group,Restaurant
763329,Colleen,Chavez,M,1969-10-28,31.68,2023-08-07,Gomez LLC,Restaurant
477660,Michael,Morales,F,1983-10-25,890.11,2023-05-19,"Villegas, Carlson and Conway",Electronics
475525,Karen,Davis,,1961-10-30,376.61,2023-07-04,"Richard, Haney and Thomas",Electronics
687211,Danielle,Williams,F,1993-10-22,47.59,2023-04-21,"Myers, Cook and Martinez",Restaurant
271570,Joseph,Rich,,2005-10-19,1773.03,2023-06-22,Anderson and Sons,Travel
986518,Ricky,Hooper,M,1964-10-29,10.44,2023-08-21,Rodriguez-Thomas,Cosmetic
190907,Jamie,Richardson,M,1975-10-27,130.51,2023-04-03,Webb Ltd,Electronics
130071,Kirsten,Thompson,M,1950-11-02,175.51,2023-10-03,Wagner-Humphrey,Cosmetic
204482,Walter,Jones,M,1991-10-23,118.12,2023-05-27,Bradford-Mitchell,Market
982542,Christopher,Vasquez,F,1989-10-23,609.42,2023-02-09,"Armstrong, Williams and Ross",Electronics
463533,Allen,Chavez,M,1959-10-31,108.11,2023-09-21,"Hubbard, Ellis and Clayton",Cosmetic
553192,Carl,Jones,M,2003-10-20,89.81,2023-07-11,Frazier Group,Cosmetic
915750,Jerome,Vasquez,F,2002-10-20,66.15,2023-04-25,Estrada Ltd,Restaurant
488333,Daniel,Washington,M,1966-10-29,56.89,2023-01-08,Potts Ltd,Restaurant
65626,Carol,Petersen,M,1982-10-25,184.09,2023-04-13,Perkins-Sanders,Cosmetic
836614,Rebecca,Williams,M,1996-10-21,96.16,2023-06-28,Saunders LLC,Clothing
229103,Linda,George,F,2003-10-20,602.82,2023-10-13,Rose-Thomas,Electronics
979073,Timothy,Garcia,F,1989-10-23,271.84,2023-06-29,Trevino LLC,Market
470066,Theodore,Miller,F,1954-11-01,73.41,2023-08-20,"Rivera, Rogers and Wells",Clothing
617260,Tiffany,Martinez,,1980-10-25,56.14,2023-07-14,Harris Group,Restaurant
370124,John,Acevedo,M,1985-10-24,2976.57,2023-01-10,Singh-Hopkins,Travel
241880,Willie,Ramirez,M,1948-11-02,668.33,2023-03-01,Ramirez-Houston,Electronics
119374,Joseph,Hernandez,,1990-10-23,1558.65,2023-05-01,Paul-Lopez,Travel
538904,Heidi,Patel,F,1951-11-02,999.03,2023-10-07,Vaughn-Garrett,Electronics
248036,Corey,Barrett,,1987-10-24,41.97,2023-03-31,Thomas Group,Cosmetic
975083,Christine,Gonzalez,F,1987-10-24,160.68,2023-06-22,Washington Inc,Clothing
866131,Samantha,Tate,F,1969-10-28,262.8,2023-04-14,Malone-Hunter,Clothing
534505,James,Valencia,F,1969-10-28,261.52,2023-10-08,Haas Inc,Electronics
584185,David,Mendez,M,1977-10-26,1637.86,2023-02-19,Park-Rodriguez,Travel
90553,Sergio,Schultz,M,1982-10-25,364.57,2023-05-24,Hansen-Jenkins,Electronics
827215,Paul,Ramirez,M,1978-10-26,314.82,2023-05-29,Castillo-Vang,Market
302787,April,Evans,F,1997-10-21,17.47,2023-07-25,Parks and Sons,Restaurant
479896,Patrick,Jenkins,F,2005-10-19,50.17,2023-01-09,Wong LLC,Cosmetic
350052,Bryan,Patterson,M,1987-10-24,32.69,2023-01-01,"Johnson, Bailey and Barrett",Restaurant
191854,Michael,Nguyen,F,1994-10-22,359.66,2023-04-07,Levine and Sons,Electronics
104993,Daryl,Reed,M,1960-10-30,74.93,2023-08-04,Roberts-Gallagher,Cosmetic
334519,Julie,Landry,M,1982-10-25,14.36,2023-05-24,"Nguyen, Hawkins and Marshall",Restaurant
75462,Michaela,Odom,F,2002-10-20,25.5,2023-05-31,"Warner, Phillips and Marquez",Clothing
521443,Dennis,Valencia,M,1958-10-31,23.88,2023-04-09,Shah LLC,Cosmetic
936089,Martin,Sanchez,M,1983-10-25,115.23,2023-03-06,"Ferguson, Hayes and Jones",Cosmetic
740353,Christopher,Russell,F,2005-10-19,834.95,2023-08-06,Gilmore Ltd,Electronics
715955,Marissa,Simon,M,2003-10-20,58.65,2023-09-16,Mcclain Inc,Restaurant
310519,Diane,Bennett,,1958-10-31,45.07,2023-01-10,Brown Ltd,Clothing
824694,Teresa,Nelson,,1987-10-24,89.39,2023-04-17,"Mayer, Cameron and Reyes",Market
358890,Sarah,George,M,1959-10-31,57.74,2023-07-18,Pacheco Group,Restaurant
937491,Crystal,Harris,,2005-10-19,37.57,2023-03-14,Little LLC,Clothing
791360,John,Ryan,F,1969-10-28,32.31,2023-02-04,Lopez-Villanueva,Restaurant
104432,Ronald,Maddox,F,1973-10-27,1775.97,2023-01-21,Whitaker-Wilson,Travel
953647,Alexis,Quinn,M,1976-10-26,617.62,2023-01-21,Martinez and Sons,Electronics
200717,Amanda,Maxwell,F,1955-11-01,221.91,2023-04-08,Johnston LLC,Electronics
202850,Antonio,Hale,M,1967-10-29,88.06,2023-09-25,Underwood Group,Cosmetic
673718,Jeffery,Hernandez,,1990-10-23,348.66,2023-04-30,Chapman-Smith,Market
806225,Kathleen,Hall,F,2003-10-20,422.13,2023-05-27,"Snow, Alvarez and Ray",Electronics
976104,Angel,Huynh,F,1973-10-27,84.95,2023-04-12,"Alvarado, Campbell and Owens",Cosmetic
599900,Rebecca,Butler,M,1995-10-22,283.96,2023-08-11,Mills LLC,Clothing
527752,Angela,Craig,M,1959-10-31,224.16,2023-02-26,Bradford-White,Market
14389,Steven,Lee,F,1977-10-26,386.03,2023-05-03,"Wise, Cook and Villegas",Market
989626,Stephen,Duarte,F,1995-10-22,719.32,2023-06-11,"Hodges, Turner and Moore",Electronics
224650,Kimberly,Day,M,1986-10-24,73.05,2023-05-24,Taylor-Jarvis,Restaurant
935409,Sean,Jackson,M,1949-11-02,80.87,2023-02-18,"Barber, Maddox and Jackson",Cosmetic
369822,Christina,Campbell,F,1970-10-28,1517.78,2023-07-02,"Barton, Vazquez and Faulkner",Travel
401377,Matthew,Bautista,F,1994-10-22,191.43,2023-01-24,Blanchard Inc,Clothing
498307,Tina,Willis,M,1982-10-25,822.01,2023-09-15,Robinson Group,Electronics
301127,Johnny,Moore,,2004-10-19,1926.21,2023-10-04,Young Inc,Travel
25720,Kimberly,Burns,M,1962-10-30,10.14,2023-02-24,"Mccann, Calhoun and Reed",Restaurant
691818,Joel,Carr,,1976-10-26,171.9,2023-06-18,"Love, Cole and Jackson",Clothing
104403,Thomas,Hendrix,F,1959-10-31,372.07,2023-08-28,"Graham, Velez and Hanna",Market
9871,James,Mullins,M,1997-10-21,368.28,2023-06-06,Bryan-Phillips,Travel
662354,Jaime,Sanders,F,1964-10-29,163.95,2023-02-22,Bradley-Jones,Clothing
978224,Tyrone,Frye,F,1968-10-28,228.04,2023-06-14,Woodard PLC,Market
796658,Margaret,Burnett,F,1993-10-22,45.58,2023-07-14,Diaz-Jacobs,Restaurant
350357,Ryan,Mendoza,M,1968-10-28,70.55,2023-04-01,"White, Lawson and Moran",Restaurant
912454,Shannon,Ayala,F,1990-10-23,2147.15,2023-03-21,Thomas-Davidson,Travel
610126,Kimberly,Carter,M,2004-10-19,552.96,2023-09-08,Dawson Inc,Electronics
1550,Teresa,Baker,M,1970-10-28,150.97,2023-09-21,Walker Group,Cosmetic
942153,Robert,Newman,M,1992-10-22,153.62,2023-09-10,"Hampton, Wheeler and Pena",Cosmetic
728183,Billy,Rodriguez,F,1971-10-28,692.14,2023-04-29,Yang and Sons,Electronics
789095,Diana,Ritter,M,1951-11-02,102.71,2023-05-15,Jones-Brown,Electronics
979585,Michelle,Chaney,F,1993-10-22,129.35,2023-09-18,"Li, Henderson and Allen",Cosmetic
100389,Johnny,Morgan,F,1961-10-30,386.06,2023-09-23,Lang-Ramirez,Market
444846,Stephen,Savage,F,1986-10-24,155.53,2023-08-31,Powell-Wolfe,Cosmetic
9523,Gabrielle,Miller,F,1960-10-30,90.79,2023-08-24,Cabrera-Rogers,Clothing
506356,Jason,Bautista,,1979-10-26,524.84,2023-04-17,House Ltd,Electronics
463720,Eric,Mccall,M,1974-10-27,260.7,2023-10-04,Garcia PLC,Electronics
200978,Laura,Oconnell,F,1957-10-31,18.45,2023-06-17,"Bryant, Oliver and Gutierrez",Market
767601,Christopher,French,M,1975-10-27,250.7,2023-06-27,Kramer PLC,Electronics
152617,Elizabeth,Black,F,1968-10-28,171.77,2023-03-11,Morgan Ltd,Market
313691,Mark,Cox,F,1991-10-23,36.52,2023-08-12,Ruiz Ltd,Restaurant
396587,Miranda,Cohen,M,1997-10-21,106.52,2023-08-20,Rodriguez PLC,Cosmetic
489641,Allison,Perry,F,1958-10-31,95.98,2023-07-17,Chandler-Diaz,Restaurant
975605,Melanie,Williams,F,1958-10-31,140.71,2023-03-26,"Griffin, Small and Lawrence",Cosmetic
239529,Rachel,Jimenez,M,1981-10-25,815.57,2023-07-02,"Fuentes, Williams and Carey",Travel
742455,Hannah,Mccall,M,1961-10-30,59.11,2023-04-02,Bass-Mitchell,Cosmetic
408366,John,Brooks,F,2005-10-19,498.82,2023-09-26,"Massey, White and Conley",Electronics
344396,Shawn,Richmond,M,2005-10-19,177.34,2023-08-05,"Hamilton, Williams and Wells",Market
14460,Charlotte,Olson,,1997-10-21,77.01,2023-09-16,"Erickson, Terry and Coleman",Clothing
705544,Lisa,King,F,1964-10-29,31.97,2023-09-16,Martin-Morris,Restaurant
656920,Beth,Taylor,F,1957-10-31,10.34,2023-06-03,"Hernandez, Bass and Simon",Restaurant
73757,Kevin,Vincent,F,1973-10-27,930.93,2023-01-16,Gomez and Sons,Electronics
33116,Julie,Newman,M,1971-10-28,382.57,2023-10-04,Brown-Pruitt,Travel
239425,Donna,Daniel,M,1992-10-22,1682.08,2023-02-16,Serrano-Summers,Travel
400641,Paul,Bailey,F,1949-11-02,1158.36,2023-10-03,Harper-Marshall,Travel
987087,Tracy,Johnson,M,1996-10-21,72.82,2023-01-23,Johnson LLC,Restaurant
932132,Eric,Crawford,F,1986-10-24,2759.03,2023-06-25,Skinner-Rush,Travel
613082,Sara,Mckay,,1970-10-28,799.09,2023-08-31,Clark and Sons,Electronics
915626,Brett,Ramirez,M,1995-10-22,17.42,2023-06-19,Travis-Navarro,Restaurant
117215,Jose,Trujillo,F,1961-10-30,725.25,2023-07-31,Bailey Inc,Electronics
823103,Teresa,Boyd,F,1982-10-25,30.51,2023-08-15,"Hall, Garcia and Smith",Clothing
135380,Ricky,Jones,,1978-10-26,956.85,2023-03-28,"Carroll, Thompson and Mccann",Electronics
398261,Danny,Pena,F,1972-10-27,117.45,2023-08-28,Kelly PLC,Clothing
24384,Scott,Johnson,F,1975-10-27,37.74,2023-09-21,Ferguson-Harvey,Restaurant
468105,Erica,Hughes,F,1960-10-30,285.03,2023-09-05,Freeman Ltd,Market
644178,Kylie,Wilson,M,2004-10-19,509.18,2023-05-31,Reyes Group,Electronics
488164,Pamela,Schneider,F,1961-10-30,164.0,2023-07-21,Stevens PLC,Cosmetic
973084,Jennifer,Wright,F,1998-10-21,2127.91,2023-01-09,"Wagner, Hill and Ward",Travel
483600,Dennis,Dunn,F,2004-10-19,1029.97,2023-02-18,Martin-Smith,Travel
855755,Thomas,Jones,F,1950-11-02,240.78,2023-07-24,Perez-Bernard,Electronics
661274,Elizabeth,Hill,M,1959-10-31,165.16,2023-10-08,"Hicks, Oliver and Avila",Market
62949,Carolyn,Alvarez,F,1967-10-29,2460.98,2023-08-02,Moore and Sons,Travel
853553,Rachel,Villegas,F,1970-10-28,982.09,2023-03-22,"Keith, Carson and Harmon",Travel
239926,Daniel,Ross,F,1952-11-01,711.67,2023-03-08,"Fowler, Adams and Austin",Electronics
199857,Lindsay,Burns,F,2001-10-20,1089.89,2023-04-06,Cox and Sons,Travel
328307,Robin,Erickson,F,1979-10-26,45.72,2023-07-30,Smith LLC,Restaurant
801126,Laura,Mann,F,1989-10-23,766.87,2023-02-05,"Simmons, Kennedy and Mcdonald",Travel
600781,Kirk,Ward,F,2002-10-20,400.17,2023-07-29,"Lee, Robinson and Johnson",Electronics
892997,Eric,Rodriguez,M,1956-10-31,116.8,2023-02-09,Campbell Ltd,Market
43224,Sharon,Rogers,M,1996-10-21,88.03,2023-05-24,"Jordan, Nelson and Caldwell",Restaurant
62757,Karen,Morales,F,1984-10-24,51.12,2023-05-04,"Chang, Collins and Hernandez",Restaurant
968483,Christopher,Lyons,F,1981-10-25,56.11,2023-01-16,"Grant, Klein and Glenn",Clothing
79741,Matthew,Kerr,M,2003-10-20,181.43,2023-08-11,Stanton-Simpson,Cosmetic
852982,Brandon,Williams,M,1990-10-23,75.1,2023-09-14,"Schaefer, Gonzalez and Brown",Restaurant
866418,Denise,Lane,F,1965-10-29,30.86,2023-09-28,Cervantes-Montgomery,Clothing
21413,Jasmine,Whitaker,M,1971-10-28,35.95,2023-01-30,"Matthews, Schroeder and Moore",Restaurant
388547,George,Tanner,F,1983-10-25,91.49,2023-07-11,"Pearson, Johnson and Mills",Clothing
499060,Sharon,Montgomery,F,1982-10-25,103.77,2023-08-06,Ramsey and Sons,Cosmetic
218759,Maria,Summers,M,1982-10-25,86.7,2023-09-13,Morris-Good,Clothing
24404,David,Davis,,1988-10-23,384.7,2023-09-14,"Wright, Richardson and Holmes",Market
874032,Amber,Carroll,,1972-10-27,984.37,2023-04-28,"Brown, Randall and Navarro",Electronics
475304,Sarah,Mckee,,1955-11-01,2174.88,2023-03-21,Villarreal LLC,Travel
256798,Ashley,Garcia,F,1962-10-30,37.77,2023-03-07,"Murphy, Wood and George",Restaurant
265225,Ashley,Reynolds,M,1949-11-02,43.24,2023-06-19,Gilbert-Eaton,Cosmetic
147416,Danielle,Hess,M,1974-10-27,818.24,2023-06-21,"Johnson, Woods and Garcia",Travel
270115,Adam,Anderson,F,1997-10-21,183.55,2023-07-07,"White, Malone and Roberts",Market
845396,Matthew,Wallace,F,1988-10-23,778.64,2023-06-10,Macdonald-Ortiz,Electronics
840953,Kimberly,Hanna,M,1992-10-22,13.28,2023-05-31,Savage-Cooper,Restaurant
611042,Logan,Chen,M,1948-11-02,183.7,2023-09-01,Barajas-Chambers,Clothing
880775,Jessica,Hubbard,M,1967-10-29,92.51,2023-07-09,Moreno-Morgan,Cosmetic
919628,Sherry,Armstrong,F,1977-10-26,62.69,2023-07-25,"Knight, Mathis and Walker",Restaurant
49092,Matthew,Ortiz,F,1988-10-23,2664.16,2023-07-21,"Gardner, Reed and Ross",Travel
340766,Laura,Jones,M,1961-10-30,105.15,2023-02-24,Holmes-Morrison,Cosmetic
927423,Michael,Becker,F,1968-10-28,364.83,2023-09-03,Doyle PLC,Market
826128,Joseph,Herrera,F,1984-10-24,883.65,2023-05-25,Fleming-Howell,Electronics
874899,Sheila,Oneal,,1959-10-31,42.96,2023-07-21,Thompson and Sons,Restaurant
702887,Randy,Williams,F,1997-10-21,159.15,2023-05-06,"Krueger, Clark and Cooper",Market
840270,Carrie,Shepherd,M,2003-10-20,91.65,2023-03-03,Chavez and Sons,Restaurant
460791,Justin,Edwards,M,1982-10-25,28.72,2023-02-02,Williams and Sons,Clothing
539443,Amanda,Beard,M,1983-10-25,155.77,2023-07-01,Valdez-Lopez,Market
442710,Maria,Lawrence,F,1996-10-21,104.04,2023-03-11,Lee Group,Cosmetic
87236,Beth,Williams,,2003-10-20,2352.18,2023-08-18,Wilcox-Vaughan,Travel
642121,Jennifer,Jackson,M,1998-10-21,29.37,2023-01-24,James-Lin,Restaurant
